"eco_values","species","latitude","longitude","date_obs","source","coord_id","Temperatur","Moisture","Landcover","Landforms","Climate_Re","Red","Green","Blue","W_Ecosystm","color","elevation","occurrence_id.longitude.x","occurrence_id.latitude.x","tmax_mean_c","occurrence_id.longitude.y","occurrence_id.latitude.y","prec_mean_annual","occurrence_id.longitude.x.x","occurrence_id.latitude.x.x","tas_current_july_c","occurrence_id.longitude.y.y","occurrence_id.latitude.y.y","tas_future_july_2050_c","delta_tas_july_c","NDVI"
97,"Impatiens glandulifera",47.43414,9.16042,2025-04-23,"gbif","9.16042_47.43414","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",537,9.16042,47.43414,12.7,9.16042,47.43414,114.416666666667,9.16042,47.43414,18.2500000000001,9.16042,47.43414,19.95,1.69999999999999,0.3458
97,"Impatiens glandulifera",47.43414,9.16042,2025-04-23,"gbif","9.16042_47.43414","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",537,9.16042,47.43414,12.7,9.16042,47.43414,114.416666666667,9.16042,47.43414,18.65,9.16042,47.43414,19.95,1.30000000000001,0.3458
97,"Impatiens glandulifera",47.30045,7.98907,2025-04-25,"gbif","7.98907_47.30045","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",586,7.98907,47.30045,12.8750000000001,7.98907,47.30045,118,7.98907,47.30045,18.35,7.98907,47.30045,19.55,1.19999999999999,0.4127
97,"Impatiens glandulifera",47.30045,7.98907,2025-04-25,"gbif","7.98907_47.30045","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",586,7.98907,47.30045,12.8750000000001,7.98907,47.30045,118,7.98907,47.30045,17.65,7.98907,47.30045,19.55,1.89999999999998,0.4127
97,"Impatiens glandulifera",47.30045,7.98907,2025-04-25,"gbif","7.98907_47.30045","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",586,7.98907,47.30045,12.8750000000001,7.98907,47.30045,118,7.98907,47.30045,18.65,7.98907,47.30045,19.55,0.899999999999977,0.4127
97,"Impatiens noli-tangere",46.973,7.80002,2025-07-29,"gbif","7.80002_46.973","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",850,7.80002,46.973,10.8916666666667,7.80002,46.973,126.5,7.80002,46.973,18.35,7.80002,46.973,17.35,-1,0.0991
97,"Impatiens noli-tangere",46.973,7.80002,2025-07-29,"gbif","7.80002_46.973","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",850,7.80002,46.973,10.8916666666667,7.80002,46.973,126.5,7.80002,46.973,17.65,7.80002,46.973,17.35,-0.300000000000011,0.0991
97,"Impatiens noli-tangere",46.973,7.80002,2025-07-29,"gbif","7.80002_46.973","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",850,7.80002,46.973,10.8916666666667,7.80002,46.973,126.5,7.80002,46.973,18.55,7.80002,46.973,17.35,-1.19999999999999,0.0991
97,"Impatiens noli-tangere",46.88361,7.40583,2024-07-15,"gbif","7.40583_46.88361","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",735,7.40583,46.88361,12.3750000000001,7.40583,46.88361,108.75,7.40583,46.88361,18.85,7.40583,46.88361,18.85,0,0.1035
97,"Impatiens noli-tangere",46.88361,7.40583,2024-07-15,"gbif","7.40583_46.88361","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",735,7.40583,46.88361,12.3750000000001,7.40583,46.88361,108.75,7.40583,46.88361,17.65,7.40583,46.88361,18.85,1.19999999999999,0.1035
97,"Impatiens noli-tangere",46.88361,7.40583,2024-07-15,"gbif","7.40583_46.88361","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",735,7.40583,46.88361,12.3750000000001,7.40583,46.88361,108.75,7.40583,46.88361,18.55,7.40583,46.88361,18.85,0.300000000000011,0.1035
97,"Impatiens noli-tangere",47.37537,8.26619,2024-07-17,"gbif","8.26619_47.37537","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",550,8.26619,47.37537,13.3,8.26619,47.37537,102.666666666667,8.26619,47.37537,18.85,8.26619,47.37537,20.05,1.19999999999999,0.5582
97,"Impatiens noli-tangere",47.37537,8.26619,2024-07-17,"gbif","8.26619_47.37537","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",550,8.26619,47.37537,13.3,8.26619,47.37537,102.666666666667,8.26619,47.37537,18.2500000000001,8.26619,47.37537,20.05,1.79999999999995,0.5582
97,"Impatiens noli-tangere",47.37537,8.26619,2024-07-17,"gbif","8.26619_47.37537","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",550,8.26619,47.37537,13.3,8.26619,47.37537,102.666666666667,8.26619,47.37537,18.55,8.26619,47.37537,20.05,1.5,0.5582
97,"Impatiens noli-tangere",46.90621,9.70304,2024-07-16,"gbif","9.70304_46.90621","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1498,9.70304,46.90621,7.62500000000006,9.70304,46.90621,132.416666666667,9.70304,46.90621,15.35,9.70304,46.90621,13.85,-1.5,0.028
97,"Impatiens noli-tangere",46.90621,9.70304,2024-07-16,"gbif","9.70304_46.90621","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1498,9.70304,46.90621,7.62500000000006,9.70304,46.90621,132.416666666667,9.70304,46.90621,18.65,9.70304,46.90621,13.85,-4.80000000000001,0.028
97,"Impatiens noli-tangere",46.90621,9.70304,2024-07-16,"gbif","9.70304_46.90621","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1498,9.70304,46.90621,7.62500000000006,9.70304,46.90621,132.416666666667,9.70304,46.90621,14.85,9.70304,46.90621,13.85,-1,0.028
97,"Impatiens noli-tangere",47.18415,9.25288,2025-09-14,"gbif","9.25288_47.18415","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",888,9.25288,47.18415,10.8583333333333,9.25288,47.18415,160,9.25288,47.18415,18.85,9.25288,47.18415,17.05,-1.80000000000001,0.0117
97,"Impatiens noli-tangere",47.18415,9.25288,2025-09-14,"gbif","9.25288_47.18415","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",888,9.25288,47.18415,10.8583333333333,9.25288,47.18415,160,9.25288,47.18415,18.2500000000001,9.25288,47.18415,17.05,-1.20000000000005,0.0117
97,"Impatiens noli-tangere",47.18415,9.25288,2025-09-14,"gbif","9.25288_47.18415","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",888,9.25288,47.18415,10.8583333333333,9.25288,47.18415,160,9.25288,47.18415,19.05,9.25288,47.18415,17.05,-2,0.0117
97,"Impatiens noli-tangere",47.37253,8.59717,2024-09-05,"gbif","8.59717_47.37253","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",689,8.59717,47.37253,12.5333333333334,8.59717,47.37253,119,8.59717,47.37253,19.05,8.59717,47.37253,18.95,-0.0999999999999659,0.2253
97,"Impatiens noli-tangere",47.37253,8.59717,2024-09-05,"gbif","8.59717_47.37253","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",689,8.59717,47.37253,12.5333333333334,8.59717,47.37253,119,8.59717,47.37253,18.2500000000001,8.59717,47.37253,18.95,0.699999999999989,0.2253
97,"Impatiens noli-tangere",47.37253,8.59717,2024-09-05,"gbif","8.59717_47.37253","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",689,8.59717,47.37253,12.5333333333334,8.59717,47.37253,119,8.59717,47.37253,19.05,8.59717,47.37253,18.95,-0.0999999999999659,0.2253
97,"Impatiens glandulifera",47.43772,9.15803,2025-04-23,"gbif","9.15803_47.43772","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",534,9.15803,47.43772,12.7333333333333,9.15803,47.43772,113.666666666667,9.15803,47.43772,19.05,9.15803,47.43772,19.95,0.900000000000034,0.2845
97,"Impatiens glandulifera",47.43772,9.15803,2025-04-23,"gbif","9.15803_47.43772","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",534,9.15803,47.43772,12.7333333333333,9.15803,47.43772,113.666666666667,9.15803,47.43772,18.2500000000001,9.15803,47.43772,19.95,1.69999999999999,0.2845
97,"Impatiens glandulifera",47.43772,9.15803,2025-04-23,"gbif","9.15803_47.43772","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",534,9.15803,47.43772,12.7333333333333,9.15803,47.43772,113.666666666667,9.15803,47.43772,18.15,9.15803,47.43772,19.95,1.80000000000001,0.2845
97,"Impatiens glandulifera",47.19559,9.37463,2025-05-26,"gbif","9.37463_47.19559","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1053,9.37463,47.19559,10.0666666666667,9.37463,47.19559,152.75,9.37463,47.19559,11.55,9.37463,47.19559,16.15,4.60000000000002,0.1384
97,"Impatiens glandulifera",47.19559,9.37463,2025-05-26,"gbif","9.37463_47.19559","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1053,9.37463,47.19559,10.0666666666667,9.37463,47.19559,152.75,9.37463,47.19559,18.2500000000001,9.37463,47.19559,16.15,-2.10000000000002,0.1384
97,"Impatiens glandulifera",47.19559,9.37463,2025-05-26,"gbif","9.37463_47.19559","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1053,9.37463,47.19559,10.0666666666667,9.37463,47.19559,152.75,9.37463,47.19559,18.15,9.37463,47.19559,16.15,-2,0.1384
97,"Impatiens noli-tangere",46.74868,7.47135,2023-07-18,"gbif","7.47135_46.74868","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1319,7.47135,46.74868,8.85000000000002,7.47135,46.74868,134.833333333333,7.47135,46.74868,11.55,7.47135,46.74868,15.05,3.5,0.6004
97,"Impatiens noli-tangere",46.74868,7.47135,2023-07-18,"gbif","7.47135_46.74868","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1319,7.47135,46.74868,8.85000000000002,7.47135,46.74868,134.833333333333,7.47135,46.74868,18.65,7.47135,46.74868,15.05,-3.60000000000002,0.6004
97,"Impatiens noli-tangere",46.74868,7.47135,2023-07-18,"gbif","7.47135_46.74868","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1319,7.47135,46.74868,8.85000000000002,7.47135,46.74868,134.833333333333,7.47135,46.74868,18.15,7.47135,46.74868,15.05,-3.10000000000002,0.6004
97,"Impatiens noli-tangere",47.51028,8.26829,2024-05-25,"gbif","8.26829_47.51028","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",556,8.26829,47.51028,13.15,8.26829,47.51028,106.416666666667,8.26829,47.51028,18.35,8.26829,47.51028,19.85,1.5,0.2063
97,"Impatiens noli-tangere",47.51028,8.26829,2024-05-25,"gbif","8.26829_47.51028","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",556,8.26829,47.51028,13.15,8.26829,47.51028,106.416666666667,8.26829,47.51028,18.35,8.26829,47.51028,19.85,1.5,0.2063
97,"Impatiens noli-tangere",47.51028,8.26829,2024-05-25,"gbif","8.26829_47.51028","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",556,8.26829,47.51028,13.15,8.26829,47.51028,106.416666666667,8.26829,47.51028,18.85,8.26829,47.51028,19.85,1,0.2063
97,"Impatiens glandulifera",47.2271153103,8.9137782052,2025-07-26,"inat","8.9137782052_47.2271153103","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",453,8.9137782052,47.2271153103,13.7583333333334,8.9137782052,47.2271153103,126.333333333333,8.9137782052,47.2271153103,11.55,8.9137782052,47.2271153103,20.45,8.90000000000003,0.7908
97,"Impatiens glandulifera",47.2271153103,8.9137782052,2025-07-26,"inat","8.9137782052_47.2271153103","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",453,8.9137782052,47.2271153103,13.7583333333334,8.9137782052,47.2271153103,126.333333333333,8.9137782052,47.2271153103,18.65,8.9137782052,47.2271153103,20.45,1.80000000000001,0.7908
97,"Impatiens glandulifera",47.2271153103,8.9137782052,2025-07-26,"inat","8.9137782052_47.2271153103","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",453,8.9137782052,47.2271153103,13.7583333333334,8.9137782052,47.2271153103,126.333333333333,8.9137782052,47.2271153103,18.55,8.9137782052,47.2271153103,20.45,1.90000000000003,0.7908
97,"Impatiens noli-tangere",47.46618,8.13496,2024-07-25,"gbif","8.13496_47.46618","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",611,8.13496,47.46618,13.025,8.13496,47.46618,107.5,8.13496,47.46618,19.05,8.13496,47.46618,19.7500000000001,0.700000000000045,0.2533
97,"Impatiens noli-tangere",47.46618,8.13496,2024-07-25,"gbif","8.13496_47.46618","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",611,8.13496,47.46618,13.025,8.13496,47.46618,107.5,8.13496,47.46618,18.65,8.13496,47.46618,19.7500000000001,1.10000000000002,0.2533
97,"Impatiens noli-tangere",47.46618,8.13496,2024-07-25,"gbif","8.13496_47.46618","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",611,8.13496,47.46618,13.025,8.13496,47.46618,107.5,8.13496,47.46618,18.55,8.13496,47.46618,19.7500000000001,1.20000000000005,0.2533
97,"Impatiens glandulifera",47.29653,7.98699,2025-04-25,"gbif","7.98699_47.29653","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",629,7.98699,47.29653,12.725,7.98699,47.29653,119.25,7.98699,47.29653,19.05,7.98699,47.29653,19.35,0.300000000000011,0.6705
97,"Impatiens glandulifera",47.29653,7.98699,2025-04-25,"gbif","7.98699_47.29653","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",629,7.98699,47.29653,12.725,7.98699,47.29653,119.25,7.98699,47.29653,15.65,7.98699,47.29653,19.35,3.69999999999999,0.6705
97,"Impatiens glandulifera",47.29653,7.98699,2025-04-25,"gbif","7.98699_47.29653","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",629,7.98699,47.29653,12.725,7.98699,47.29653,119.25,7.98699,47.29653,18.55,7.98699,47.29653,19.35,0.800000000000011,0.6705
97,"Impatiens glandulifera",47.4349,9.16142,2025-04-23,"gbif","9.16142_47.4349","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",537,9.16142,47.4349,12.7,9.16142,47.4349,114.416666666667,9.16142,47.4349,19.05,9.16142,47.4349,19.95,0.900000000000034,0.3458
97,"Impatiens glandulifera",47.4349,9.16142,2025-04-23,"gbif","9.16142_47.4349","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",537,9.16142,47.4349,12.7,9.16142,47.4349,114.416666666667,9.16142,47.4349,15.65,9.16142,47.4349,19.95,4.30000000000001,0.3458
97,"Impatiens glandulifera",47.4349,9.16142,2025-04-23,"gbif","9.16142_47.4349","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",537,9.16142,47.4349,12.7,9.16142,47.4349,114.416666666667,9.16142,47.4349,18.65,9.16142,47.4349,19.95,1.30000000000001,0.3458
97,"Impatiens noli-tangere",47.09717,9.05231,2025-07-13,"gbif","9.05231_47.09717","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",676,9.05231,47.09717,13.0583333333334,9.05231,47.09717,126,9.05231,47.09717,15.95,9.05231,47.09717,19.55,3.59999999999997,0.1498
97,"Impatiens noli-tangere",47.09717,9.05231,2025-07-13,"gbif","9.05231_47.09717","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",676,9.05231,47.09717,13.0583333333334,9.05231,47.09717,126,9.05231,47.09717,15.65,9.05231,47.09717,19.55,3.89999999999998,0.1498
97,"Impatiens noli-tangere",47.09717,9.05231,2025-07-13,"gbif","9.05231_47.09717","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",676,9.05231,47.09717,13.0583333333334,9.05231,47.09717,126,9.05231,47.09717,18.65,9.05231,47.09717,19.55,0.899999999999977,0.1498
97,"Impatiens glandulifera",46.93029,7.31441,2025-05-19,"gbif","7.31441_46.93029","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",633,7.31441,46.93029,13.0416666666667,7.31441,46.93029,97.9166666666667,7.31441,46.93029,15.95,7.31441,46.93029,19.7500000000001,3.80000000000001,0.2107
97,"Impatiens glandulifera",46.93029,7.31441,2025-05-19,"gbif","7.31441_46.93029","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",633,7.31441,46.93029,13.0416666666667,7.31441,46.93029,97.9166666666667,7.31441,46.93029,16.7500000000001,7.31441,46.93029,19.7500000000001,3,0.2107
97,"Impatiens glandulifera",46.93029,7.31441,2025-05-19,"gbif","7.31441_46.93029","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",633,7.31441,46.93029,13.0416666666667,7.31441,46.93029,97.9166666666667,7.31441,46.93029,18.65,7.31441,46.93029,19.7500000000001,1.10000000000002,0.2107
97,"Impatiens glandulifera",47.42031,8.12598,2025-05-21,"gbif","8.12598_47.42031","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",482,8.12598,47.42031,13.5,8.12598,47.42031,100.083333333333,8.12598,47.42031,15.95,8.12598,47.42031,20.35,4.39999999999998,0.5113
97,"Impatiens glandulifera",47.42031,8.12598,2025-05-21,"gbif","8.12598_47.42031","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",482,8.12598,47.42031,13.5,8.12598,47.42031,100.083333333333,8.12598,47.42031,16.7500000000001,8.12598,47.42031,20.35,3.59999999999997,0.5113
97,"Impatiens glandulifera",47.42031,8.12598,2025-05-21,"gbif","8.12598_47.42031","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",482,8.12598,47.42031,13.5,8.12598,47.42031,100.083333333333,8.12598,47.42031,18.15,8.12598,47.42031,20.35,2.19999999999999,0.5113
97,"Impatiens noli-tangere",47.28759,7.00901,2024-05-30,"gbif","7.00901_47.28759","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",893,7.00901,47.28759,11.1750000000001,7.00901,47.28759,126.583333333333,7.00901,47.28759,14.65,7.00901,47.28759,17.35,2.69999999999999,-0.1411
